,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
11576,Hi! Is my misery amusing to you?,Rachel,0,negative,1954,2
11577,"I’m sorry, I wa, I wa, I was just ah....",Guy,2,negative,1954,3
11578,"It’s not funny, this is actually my job.",Rachel,0,negative,1954,4
11579,"Oh believe me, I-I-I’ve been there. I had to sort mannequin heads at that Mannequins Plus.",Guy,4,neutral,1954,5
11580,"Oh well then, so I’m just going to go back to talking to my friend here.",Rachel,3,positive,1954,6
11581,And you can go back to enjoying your little hamburger.,Rachel,3,positive,1954,7
11582,"Ah, just one other thing.",Guy,4,neutral,1954,8
11583,Yes?!,Rachel,3,positive,1954,9
11584,"I ah, I work at",Guy,4,neutral,1954,10
11585,Do you want my pickle?,Rachel,4,neutral,1954,11
11586,Do you think they have yesterday's daily news?,Phoebe,4,neutral,1955,0
11587,Why?,Monica,6,negative,1955,1
11588,"Just wanna check my horoscope, see if it was right.",Phoebe,4,neutral,1955,2
11589,Oh my God.,Monica,6,positive,1955,3
11590,Phoebe.,Monica,4,neutral,1955,4
11591,"Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.",Monica,4,neutral,1955,5
11592,"Where?  Ooh, come to Momma.",Phoebe,3,positive,1955,6
11593,"He's coming. Be cool, be cool, be cool.",Monica,0,negative,1955,7
11594,We should do something. Whistle.,Phoebe,3,positive,1955,8
11595,We are not going to whistle.,Monica,0,negative,1955,9
11596,"Come on, do it.",Phoebe,4,neutral,1955,10
11597,No!,Monica,0,negative,1955,11
11598,Do it!,Phoebe,3,positive,1955,12
11599,No!,Monica,0,negative,1955,13
11600,Do it do it do it!,Phoebe,3,positive,1955,14
11601,Woo-woo!,Monica,3,positive,1955,15
11602,I can't believe you did that!,Phoebe,6,negative,1955,16
11603,"Hi! Umm, I’m Monica Geller, I’m the chef at Alessandro’s.",Monica,4,neutral,1956,0
11604,Still?,The Food Critic,6,negative,1956,1
11605,"I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.",Monica,4,neutral,1956,2
11606,I don’t see any reason why I would do that to myself again.,The Food Critic,3,positive,1956,3
11607,"Spoon?  So, what do you think?",Monica,3,positive,1956,4
11608,"I’m torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.",The Food Critic,1,negative,1956,5
11609,I don’t see any reason why I would do that to myself again.,The Food Critic,3,positive,1957,0
11610,"Either eat it, or be in it.",Joey,0,negative,1957,1
11611,"I’m torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.",The Food Critic,1,negative,1957,2
11612,Thata girl! Huh? We should get out of here.. there’s a new class comin’ in.,Joey,3,positive,1957,3
11613,"Either eat it, or be in it.",Joey,0,negative,1958,0
11614,"Spoon?  So, what do you think?",Monica,3,positive,1958,1
11615,Thata girl! Huh? We should get out of here.. there’s a new class comin’ in.,Joey,3,positive,1959,0
11616,"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",The Cooking Teacher,4,neutral,1959,1
11617,"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",The Cooking Teacher,4,neutral,1960,0
11618,I can.,Monica,4,neutral,1960,1
11619,"Okay, go ahead.",The Cooking Teacher,4,neutral,1960,2
11620,"Well umm, they both have a egg yolk and butter base, but a bearnaise has shallots, shirvel, and most importantly tarragon.",Monica,4,neutral,1960,3
11621,"That’s very good, what’s your name?",The Cooking Teacher,4,neutral,1960,4
11622,Monica.,Monica,4,neutral,1960,5
11623,"Monica, you go to the head of the class.",The Cooking Teacher,4,neutral,1960,6
11624,Okay.,Monica,3,positive,1960,7
11625,"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",Phoebe,4,neutral,1961,0
11626,But I'm told for fifty pesos you can buy a    human spleen.,Phoebe,4,neutral,1961,1
11627,Human spleeeen.,Phoebe,4,neutral,1961,2
11628,Ol?!,Phoebe,3,positive,1961,3
11629,What are you doing here!,Monica,6,positive,1961,4
11630,"Well, you said that you had customers lined up in the street,    so I am here to entertain!",Phoebe,3,positive,1961,5
11631,Great!,Monica,3,positive,1961,6
11632,Yeah!,Phoebe,3,positive,1961,7
11633,"It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!",Phoebe,3,positive,1961,8
11634,"Yeah, ""You suck"" and ""shut up and go home"".",Phoebe,3,positive,1961,9
11635,Listen Phoebe...,Monica,3,positive,1961,10
11636,Yeah.,Phoebe,4,neutral,1961,11
11637,"You know how much I love listening to your music, you know,    but...",Monica,4,neutral,1961,12
11638,But what?,Phoebe,4,neutral,1961,13
11639,This is kind of a classy place.,Monica,4,neutral,1961,14
11640,"Ok, say no more.",Phoebe,4,neutral,1961,15
11641,"I'm so bored! Stupid rain, we... we can't do anything.",Joey,5,negative,1962,0
11642,"Well, I've brought some books. We could read.",Rachel,4,neutral,1962,1
11643,"Hey, it hasn't come to that yet.",Joey,3,positive,1962,2
11644,Hey hey hey! Don't mind if I do!,Joey,3,positive,1962,3
11645,"Hey Rach, do you feel like going to a convention?",Joey,4,neutral,1962,4
11646,We can't. We're not pharmacists!,Rachel,5,negative,1962,5
11647,"I know we're not, but  Frank Medeio and...  Eva Trorro... womba...",Joey,4,neutral,1962,6
11648,Kate Miller?,Rachel,4,neutral,1962,7
11649,Kate Miller it is.,Joey,4,neutral,1962,8
11650,And... that's the most sex I'm gonna have this weekend.,Rachel,3,positive,1962,9
11651,In that case should I make sure it's on real good?,Joey,4,neutral,1962,10
11652,Thank you.,Rachel,4,neutral,1962,11
11653,"Hey, it hasn't come to that yet.",Joey,3,positive,1963,0
11654,Hey hey hey! Don't mind if I do!,Joey,3,positive,1963,1
11655,"I'm sorry sir, these are for the pharmaceutical convention",Waiter,4,neutral,1963,2
11656,"Hey Rach, do you feel like going to a convention?",Joey,4,neutral,1963,3
11657,Oh my God!,Chandler,6,negative,1964,0
11658,"We heard about your pants, I'm so sorry.",Monica,5,negative,1964,1
11659,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.",Monica,4,neutral,1964,2
11660,"Oh yeah, me too. Y'know if this shirt is dirty.  Yep.",Chandler,4,neutral,1964,3
11661,"We heard about your pants, I'm so sorry.",Monica,5,negative,1965,0
11662,This year was supposed to be great!,Ross,0,negative,1965,1
11663,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",Ross,1,negative,1965,2
11664,Look at me!,Ross,0,negative,1965,3
11665,"Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!",Monica,3,positive,1965,4
11666,"Oh, be-because of the leather pants.",Ross,5,negative,1965,5
11667,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",Monica,3,positive,1965,6
11668,Maybe I should get another pair!,Ross,3,positive,1965,7
11669,"Ooh, y'know, they-they had some with fringe all down the sides.",Ross,3,positive,1965,8
11670,I'm gonna go kiss Ben goodnight.,Ross,3,positive,1965,9
11671,I can't believe he thinks I'm a cowboy.,Ross,3,positive,1965,10
11672,I would make a good cowboy.,Ross,3,positive,1965,11
11673,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.",Monica,4,neutral,1965,12
11674,This year was supposed to be great!,Ross,0,negative,1966,0
11675,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",Ross,1,negative,1966,1
11676,"No. No, you're not a loser.",All,5,negative,1966,2
11677,Look at me!,Ross,0,negative,1966,3
11678,Maybe I should get another pair!,Ross,3,positive,1966,4
11679,"Ooh, y'know, they-they had some with fringe all down the sides.",Ross,3,positive,1966,5
11680,I'm gonna go kiss Ben goodnight.,Ross,3,positive,1966,6
11681,I can't believe he thinks I'm a cowboy.,Ross,3,positive,1966,7
11682,I would make a good cowboy.,Ross,3,positive,1966,8
11683,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",Monica,3,positive,1967,0
11684,That really is something.. that's really cool.,Rachel,3,positive,1967,1
11685,That really is something.. that's really cool.,Rachel,3,positive,1968,0
11686,Howdy partner!,Joey,3,positive,1968,1
11687,This year was supposed to be great!,Ross,0,negative,1969,0
11688,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",Ross,1,negative,1969,1
11689,Howdy partner!,Joey,3,positive,1969,2
11690,Maybe I should get another pair!,Ross,3,positive,1969,3
11691,"Ooh, y'know, they-they had some with fringe all down the sides.",Ross,3,positive,1969,4
11692,I'm gonna go kiss Ben goodnight.,Ross,3,positive,1969,5
11693,I can't believe he thinks I'm a cowboy.,Ross,3,positive,1969,6
11694,I would make a good cowboy.,Ross,3,positive,1969,7
11695,"No you didn't. You said you would, but you never did!",Ross,0,negative,1970,0
11696,Oh yeah!,Chandler,6,negative,1970,1
11697,Great nap.,Joey,4,neutral,1971,0
11698,It really was.,Ross,4,neutral,1971,1
11699,"Uh me? Gay? No! No. No, but I have a number of close friends who are.",Joey,3,positive,1971,2
11700,"Uh me? Gay? No! No. No, but I have a number of close friends who are.",Joey,3,positive,1972,0
11701,"So, let’s talk about women. I’m sure our female readers will be interested to know about your romantic life.",The Interviewer,4,neutral,1972,1
11702,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin’?""",Joey,4,neutral,1972,2
11703,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin’?""",Joey,4,neutral,1973,0
11704,"Oh, please!",Phoebe,1,negative,1973,1
11705,"Hey, how you doin’?",Joey,4,neutral,1973,2
11706,Hey Mikey,Phoebe,4,neutral,1974,0
11707,Hey P,Mike,4,neutral,1974,1
11708,What are you doing?,Phoebe,4,neutral,1974,2
11709,Setting rattraps,Mike,4,neutral,1974,3
11710,To kill Bob??,Phoebe,6,negative,1974,4
11711,"No, no, to test his neck strength.",Mike,4,neutral,1974,5
11712,"No, Mike, I don't want to kill him!",Phoebe,0,negative,1974,6
11713,"I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.",Phoebe,5,negative,1974,7
11714,"Ok, ok, I'll throw away the traps.",Mike,4,neutral,1974,8
11715,"I'll find Bob, I'll get him.",Phoebe,4,neutral,1974,9
11716,Bob?,Phoebe,2,negative,1974,10
11717,Bob!,Phoebe,5,negative,1974,11
11718,Robert!,Phoebe,0,negative,1974,12
11719,"Oh wait, I think I hear him.",Phoebe,4,neutral,1974,13
11720,Oh - Oh my god!,Phoebe,6,positive,1974,14
11721,Bob    had babies!,Phoebe,6,positive,1974,15
11722,Bob's a mom!,Phoebe,6,positive,1974,16
11723,Better think of a new name for him.,Mike,4,neutral,1974,17
11724,"I don't know, I kinda like Bob for a girl.",Phoebe,4,neutral,1974,18
11725,"I don't know, I mean I'm not sure  ...",Mike,4,neutral,1974,19
11726,"Oh my god, we killed Bob!",Phoebe,5,negative,1974,20
11727,"Maybe it wasn't Bob, maybe it was a mouse.",Mike,4,neutral,1974,21
11728,Suzie,Phoebe,4,neutral,1974,22
11729,"Hmmm, soup!",Joey,3,positive,1975,0
11730,"Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?",Carol,4,neutral,1975,1
11731,"Oh yeah, no problem.",Joey,4,neutral,1975,2
11732,Thanks.,Carol,4,neutral,1975,3
11733,"Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.",Joey,5,negative,1975,4
11734,"Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.",Joey,5,negative,1976,0
11735,Joey!,Ross,6,negative,1976,1
11736,What one? You wanted him to invite you to the party and he did it!,Monica,6,positive,1977,0
11737,"Yeah, but he waited until the last minute!",Rachel,0,negative,1977,1
11738,"So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party.",Rachel,0,negative,1977,2
11739,"I said, ""No!""",Rachel,0,negative,1977,3
11740,Which puts,Rachel,4,neutral,1977,4
11741,Great. So the ball is in his court?,Monica,0,negative,1977,5
11742,Ball? There is no ball.,Rachel,0,negative,1977,6
11743,"Oh, hey Rach! I thought we said seven?",Danny,6,positive,1978,0
11744,"Yeah uh, y'know what uh, let's skip it.",Rachel,4,neutral,1978,1
11745,What?! Why?!,Danny,6,negative,1978,2
11746,"Umm, you-you and your sister seem to have umm, a very special bond, and",Rachel,4,neutral,1978,3
11747,Oh great! That,Danny,0,negative,1978,4
11748,"Do-do you, do you have brothers?",Danny,4,neutral,1978,5
11749,"No, I have two sisters. But one of them has a very masculine energy.",Rachel,4,neutral,1978,6
11750,Are you close with them?,Danny,4,neutral,1978,7
11751,"No-no, they're not very nice people.",Rachel,4,neutral,1978,8
11752,"Okay, listen, I really like you.",Danny,4,neutral,1978,9
11753,Okay?,Danny,4,neutral,1978,10
11754,I think this can go somewhere.,Danny,4,neutral,1978,11
11755,"So what if I'm close to my family, are you gonna let that stand in the way of us?",Danny,4,neutral,1978,12
11756,"Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of",Rachel,4,neutral,1978,13
11757,What?,Danny,6,negative,1978,14
11758,"Yeah, okay, I'll see you later.",Rachel,4,neutral,1978,15
11759,"Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of",Rachel,4,neutral,1979,0
11760,Danny! Hurry up! The bath is getting cold!,Krista,4,neutral,1979,1
11761,Oh great! That,Danny,0,negative,1980,0
11762,"Do-do you, do you have brothers?",Danny,4,neutral,1980,1
11763,"Okay, listen, I really like you.",Danny,4,neutral,1980,2
11764,Okay?,Danny,4,neutral,1980,3
11765,I think this can go somewhere.,Danny,4,neutral,1980,4
11766,"So what if I'm close to my family, are you gonna let that stand in the way of us?",Danny,4,neutral,1980,5
11767,Danny! Hurry up! The bath is getting cold!,Krista,4,neutral,1980,6
11768,What?,Danny,6,negative,1980,7
11769,It’s over.,Ross,5,negative,1981,0
11770,"Oh, was it awful?",Rachel,5,negative,1981,1
11771,"I didn’t even realise how late it was, until I noticed the 5 o’clock shadow on her head.",Ross,4,neutral,1982,0
11772,"Anyway, she didn’t want to stay.",Ross,5,negative,1982,1
11773,I called a cab. she just left.,Ross,4,neutral,1982,2
11774,I wrote you a letter.,Rachel,4,neutral,1982,3
11775,Ohh! Thank you! I like mail.,Ross,3,positive,1982,4
11776,It’s just some things I’ve been thinking about.,Rachel,4,neutral,1982,5
11777,"Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff.",Rachel,4,neutral,1982,6
11778,"Okay.  Wow, it’s-it’s 5:30 in the morning.  So, I’d better get cracking on this baby.",Ross,4,neutral,1982,7
11779,"Well, I’ll be waiting for you, just come up when you’re done.",Rachel,4,neutral,1982,8
11780,"Okay, I’ll be up in,  18 pages. Front and back. Very exciting.",Ross,3,positive,1982,9
11781,The waiter carried the breadsticks in his pants!,Monica,0,negative,1983,0
11782,"Well, you said that we except the",Allesandro,4,neutral,1983,1
11783,"All right, that I’ll retract.",Monica,4,neutral,1983,2
11784,"But I stand by my review, I know food and that wasn’t it.",Monica,1,negative,1983,3
11785,You’re marinara sauce tasted like tomato juice!,Monica,1,negative,1983,4
11786,You should serve it with vodka and a piece of celery.,Monica,1,negative,1983,5
11787,"Hey! I’m proud of that sauce, it’s delicious.",Allesandro,0,negative,1983,6
11788,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,Monica,6,negative,1983,7
11789,Lebanon.,Allesandro,4,neutral,1983,8
11790,"Hand me those tomatoes, I’m gonna show you what it should taste like! Come on, hand me them.",Monica,0,negative,1983,9
11791,How long is this gonna take? ‘Cause I got another critic to go yell at.,Allesandro,4,neutral,1983,10
11792,"Okay, then what happened?",Phoebe,4,neutral,1984,0
11793,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,Phoebe,0,negative,1984,1
11794,"Hey Pheebs, what's going on?",Ross,4,neutral,1984,2
11795,Nothing!   This is not over!,Phoebe,0,negative,1984,3
11796,No! No! No!,Ross,0,negative,1984,4
11797,What?!,Phoebe,6,negative,1984,5
11798,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in…  Actually, thanks!",Ross,5,negative,1984,6
11799,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in…  Actually, thanks!",Ross,5,negative,1985,0
11800,All right! Everybody ready to go to the movies?,Joey,4,neutral,1985,1
11801,"Uh actually, I think I'm gonna skip it.",Ross,5,negative,1985,2
11802,Really?,Joey,6,positive,1985,3
11803,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",Ross,5,negative,1985,4
11804,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",Joey,4,neutral,1985,5
11805,"That's okay, Joe.",Ross,4,neutral,1985,6
11806,"All right, let's go Pheebs.",Joey,4,neutral,1985,7
11807,Oh God!,Ross,6,negative,1985,8
11808,That was amazing.,Chandler,3,positive,1986,0
11809,I know.,Monica,4,neutral,1986,1
11810,"Hey, do you realize we may have just changed our lives forever?",Monica,3,positive,1986,2
11811,We may have just started a family.,Monica,3,positive,1986,3
11812,"Nine months from now we can be here, having our own baby.",Monica,3,positive,1986,4
11813,"And if not, we got to do it on a bucket.",Chandler,4,neutral,1986,5
11814,Ross! You gotta stop! Okay?! You can’t just stare through the peep hole for three hours! You’re gonna get peep eye!,Chandler,0,negative,1987,0
11815,I knew it!,Ross,6,negative,1987,1
11816,I knew it!,Ross,0,negative,1987,2
11817,I always knew she liked him!,Ross,0,negative,1987,3
11818,"Y'know, she’d say no, but here we are!",Ross,0,negative,1987,4
11819,Right?,Ross,4,neutral,1987,5
11820,"We just broke up, first thing she does!",Ross,0,negative,1987,6
11821,You didn’t just break up.,Chandler,4,neutral,1987,7
11822,"Hey, it’s been like three weeks!",Ross,0,negative,1987,8
11823,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,Chandler,1,negative,1987,9
11824,"Hey, so uh, y'know how there's something I wanted to talk to you about?",Ross,4,neutral,1988,0
11825,Oh yeah!,Rachel,3,positive,1988,1
11826,"Well, y'know how I'm trying to work things out with Emily.",Ross,3,positive,1988,2
11827,"Well, there's this one thing… Okay,  here goes.",Ross,4,neutral,1988,3
11828,I made a promise that--Oh hey!,Ross,6,negative,1988,4
11829,What?,Rachel,4,neutral,1988,5
11830,You're nose is bleeding!,Ross,6,negative,1988,6
11831,Oh God.,Rachel,5,negative,1988,7
11832,No!,Rachel,5,negative,1988,8
11833,Oh not again!,Rachel,0,negative,1988,9
11834,This-this happened when my grandfather died.,Rachel,5,negative,1988,10
11835,It's ugh!,Rachel,1,negative,1988,11
11836,Sorry.,Rachel,5,negative,1988,12
11837,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",Rachel,4,neutral,1988,13
11838,Umm,Ross,4,neutral,1988,14
11839,Sorry. Sorry.,Rachel,5,negative,1988,15
11840,"Okay, I uh, I can't see you anymore.",Ross,5,negative,1988,16
11841,"Yeah, I know. It's ridiculous! I can't see you either.",Rachel,4,neutral,1988,17
11842,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,Monica,2,negative,1989,0
11843,"Hello, Chip.",Rachel,4,neutral,1989,1
11844,"Hello, Chip.",Rachel,4,neutral,1990,0
11845,"Hey, Rach! How ya doin’?",Chip,3,positive,1990,1
11846,I’m great! I’m great. I’ve got a great job at,Rachel,3,positive,1990,2
11847,"So ah, Monica ready yet?",Chip,4,neutral,1990,3
11848,"She’ll be out in a second. So, Chip, how’s umm, Amy Welch?",Rachel,4,neutral,1990,4
11849,"Amy Welch? Wow! I haven’t seen her since... So, Monica about ready?",Chip,6,positive,1990,5
11850,"That’s right, I love you! And-and I’m gonna play with you all the time.",Ross,3,positive,1991,0
11851,How can you let him talk to your crotch like that?,Phoebe,6,negative,1991,1
11852,Ohh!,Phoebe,6,positive,1991,2
11853,Okay!,Phoebe,6,positive,1991,3
11854,"Okay, cause when-when he said, ""I can’t wait to hear your first words,"" I thought, ""There’s a trick.""",Phoebe,6,positive,1991,4
11855,How can you let him talk to your crotch like that?,Phoebe,6,negative,1992,0
11856,He’s talking to the baby.,Rachel,4,neutral,1992,1
11857,Ohh!,Phoebe,6,positive,1992,2
11858,Okay!,Phoebe,6,positive,1992,3
11859,"Okay, cause when-when he said, ""I can’t wait to hear your first words,"" I thought, ""There’s a trick.""",Phoebe,6,positive,1992,4
11860,"Okay. Well, I gotta go you guys. I’ll see you later.",Rachel,4,neutral,1992,5
11861,Okay.,Phoebe,4,neutral,1992,6
11862,"Oh my, oh my God!",Joey,6,positive,1993,0
11863,"Aw, it’s unbelievable!",Rachel,6,positive,1993,1
11864,Wow!,Rachel,6,positive,1993,2
11865,She is kicking so much!,Rachel,6,positive,1993,3
11866,"Oh, she’s like umm…oh…who’s that kind of annoying girl soccer player?",Rachel,3,positive,1993,4
11867,Mia Hamm?,Joey,4,neutral,1993,5
11868,Mia Hamm!,Rachel,3,positive,1993,6
11869,Oh that’s amazing.,Joey,3,positive,1993,7
11870,Oh-oh!! One hand on the sheet Joe!,Rachel,6,negative,1993,8
11871,Whoa-hey-oh! Sorry!,Joey,6,negative,1993,9
11872,"Okay, what do you guys think?",Chandler,4,neutral,1994,0
11873,Dude!,Ross,6,positive,1994,1
11874,You really like it?,Chandler,6,positive,1994,2
11875,Dude! How-how did you write this?,Ross,6,positive,1994,3
11876,I stole Monica’s and changed the name.,Chandler,4,neutral,1994,4
11877,You can’t,Ross,4,neutral,1994,5
11878,Dude!,Ross,6,positive,1995,0
11879,I have never known love like this.,Joey,5,negative,1995,1
11880,You can’t,Ross,4,neutral,1995,2
11881,If he goes first he can!,Joey,3,positive,1995,3
11882,I have never known love like this.,Joey,5,negative,1996,0
11883,You really like it?,Chandler,6,positive,1996,1
11884,Yeah!,Ross,0,negative,1997,0
11885,"Anyway, I-I still think we should try to patch things up, y’know?",Ross,4,neutral,1997,1
11886,"Like uh, maybe we could get him to get tickets to another Knicks game and invite him.",Ross,4,neutral,1997,2
11887,Oh wow that’s a great idea! And,Joey,3,positive,1997,3
11888,"Hey-hey-hey-ho-ho, I got this one.",Joey,3,positive,1997,4
11889,Here you go.,Joey,4,neutral,1997,5
11890,Oh wow that’s a great idea! And,Joey,3,positive,1998,0
11891,Here you go.,Gunther,4,neutral,1998,1
11892,"Hey-hey-hey-ho-ho, I got this one.",Joey,3,positive,1998,2
11893,Here you go.,Joey,4,neutral,1998,3
11894,"Y’know, me and him do stuff all the time without you and you don’t get all upset.",Joey,4,neutral,1999,0
11895,All the time?,Ross,5,negative,1999,1
11896,All the time!,Joey,0,negative,1999,2
11897,"Cassie, how you-how you doin’ on that…hot dog.",Ross,4,neutral,2000,0
11898,I’m all done.,Cassie,4,neutral,2000,1
11899,Thank God.,Ross,3,positive,2000,2
11900,I guess the last time we really hung out was when our parents rented that beach house together.,Cassie,4,neutral,2000,3
11901,Oh right.,Ross,4,neutral,2000,4
11902,Right.,Ross,4,neutral,2000,5
11903,"Ooh, remember the time I uh, I pinned you down and tickled you ‘til you cried?",Ross,3,positive,2000,6
11904,We’re probably too old to do that now.,Ross,5,negative,2000,7
11905,"I’ll always remember that summer, because it’s when I got all of these freckles.",Cassie,3,positive,2000,8
11906,Uh-huh! Uh-huh! And-and-and I’ll always remember that summer because that’s when I realized that we are related.,Ross,3,positive,2000,9
11907,"It took you that long to figure it out, huh?",Cassie,6,negative,2000,10
11908,"Well I’m, I’m a little slow.  Just as our children would be.",Ross,4,neutral,2000,11
11909,Relax every muscle in your body.,Phoebe,4,neutral,2001,0
11910,Listen to the plinky-plunky music.,Phoebe,4,neutral,2001,1
11911,"Okay, now close you eyes, and think of a happy place.",Phoebe,4,neutral,2001,2
11912,"Okay, tell me your happy place.",Phoebe,4,neutral,2001,3
11913,"Richard's living room, drinking wine.",Monica,3,positive,2001,4
11914,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",Phoebe,0,negative,2001,5
11915,"I'm sorry, but that's my happy place.",Monica,5,negative,2001,6
11916,"Well, okay, fine, use my happy place.",Phoebe,4,neutral,2001,7
11917,"Okay, I'm just gonna, I have to ask that you don't move anything.",Phoebe,4,neutral,2001,8
11918,"All right, I'll try not to.",Monica,4,neutral,2001,9
11919,"Okay, all right, so, your in a meadow, millions of stars in the sky....",Phoebe,4,neutral,2001,10
11920,Do you think breaking up with him was a huge mistake?,Monica,5,negative,2001,11
11921,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",Phoebe,3,positive,2001,12
11922,"I'll bet he's totally over me, I'll bet he's fine.",Monica,5,negative,2001,13
11923,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",Phoebe,4,neutral,2001,14
11924,Okay.,Phoebe,4,neutral,2001,15
11925,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",Phoebe,3,positive,2001,16
11926,And the-the calming sounds of the babbling brook....,Phoebe,4,neutral,2001,17
11927,"Okay, this isn't working. I'm still awake and now I have to pee.",Monica,1,negative,2001,18
11928,"OK sweetie, I'll see you later.",Ross,4,neutral,2002,0
11929,See you later Rach.,Julie,4,neutral,2002,1
11930,Bye-bye Julie.,Rachel,4,neutral,2003,0
11931,Hey.,Rachel,4,neutral,2003,1
11932,Hey.,Ross,4,neutral,2003,2
11933,"Hey, c'mon, cut it out.",Rachel,3,positive,2003,3
11934,Hey?,Ross,4,neutral,2003,4
11935,What?,Rachel,4,neutral,2003,5
11936,Can I ask you somethin'?,Ross,4,neutral,2003,6
11937,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",Phoebe,3,positive,2004,0
11938,Ok.,Rachel,4,neutral,2004,1
11939,Ok.,Rachel,4,neutral,2005,0
11940,"Uh, Rachel, sweetheart, could I see ya for a minute?",Terry,4,neutral,2005,1
11941,What's up?,Rachel,4,neutral,2005,2
11942,F.Y.I..,Terry,4,neutral,2005,3
11943,I've decided to pay a professional musician to play in here on Sunday afternoons.,Terry,4,neutral,2005,4
11944,Her name is Stephanie... something.,Terry,4,neutral,2005,5
11945,She's supposed to be very good.,Terry,4,neutral,2005,6
11946,But what about Phoebe?,Rachel,6,negative,2005,7
11947,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",Terry,1,negative,2005,8
11948,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",Rachel,5,negative,2005,9
11949,Uh...,Terry,4,neutral,2005,10
11950,"Oh, no no no no. Oh no no no no. I have to do this to her?",Rachel,2,negative,2005,11
11951,"Ahh, no.",Ross,5,negative,2006,0
11952,Oh.,Rachel,4,neutral,2006,1
11953,Are you jealous?,Ross,6,positive,2006,2
11954,"Noo, I y'know I don't see why she has to play with you, that's all.",Rachel,0,negative,2006,3
11955,I mean doesn't she have any y'know other stripper moms friends of her own?,Rachel,0,negative,2006,4
11956,You are totally jealous.,Ross,3,positive,2006,5
11957,I'm not jealous.,Rachel,0,negative,2006,6
11958,"All right this is about, umm, people feeling certain things y'know about strippers.",Rachel,4,neutral,2006,7
11959,"And y'know, and um, I...",Rachel,4,neutral,2006,8
11960,"Honey, I love you too.",Ross,4,neutral,2006,9
11961,"Ugh. Wait, wait, wait.",Rachel,5,negative,2006,10
11962,What?,Ross,6,positive,2006,11
11963,Huh.,Ross,6,positive,2006,12
11964,"Well, there's a kiss that he won't forget for a couple of hours, y'know.",Rachel,3,positive,2006,13
11965,"Noo, I y'know I don't see why she has to play with you, that's all.",Rachel,0,negative,2007,0
11966,I mean doesn't she have any y'know other stripper moms friends of her own?,Rachel,0,negative,2007,1
11967,I'm not jealous.,Rachel,0,negative,2007,2
11968,"All right this is about, umm, people feeling certain things y'know about strippers.",Rachel,4,neutral,2007,3
11969,"And y'know, and um, I...",Rachel,4,neutral,2007,4
